interval_start,interval_end,ch1_mean,ch2_mean,ch3_mean,ch4_mean,ch1_std,ch2_std,ch3_std,ch4_std
0.000675,0.000725,1.2781519248592041,1.0734255546830636,3.359789943427953,2.7807212400343113,0.6400066464235105,0.9342453046552898,0.6022523180252929,2.3154370638075283
0.000725,0.000775,1.6732025738334226,3.191477824825596,3.831769527218394,2.75996612891871,0.22358669912811374,1.2983778209915948,1.099762482650653,2.293559255735802
0.000775,0.000825,3.115697843272746,3.1717959572603833,4.3987880305713105,3.8154539183170955,1.744110220943627,1.3191243310288836,0.5020725006323068,1.1809774367374604
0.000825,0.000875,4.605732962545784,1.2213594895661355,3.791543612913744,1.835206356600326,0.1734752974291417,0.7368162254268643,0.138019318107853,0.9063867719358217
0.000875,0.000925,4.464116732155149,0.780593201890945,3.982518106200724,1.2493250637989692,0.02419868353528583,0.2722077638033296,0.33932410936898344,0.28881366402372205
0.000925,0.000975,3.974532762578339,1.6167002532627837,2.7279413334274794,2.6198642505730017,0.5402655001250521,0.6091264528841437,1.661764143204641,1.1558614868832315
0.000975,0.001025,2.2265461334764143,2.1585888426922177,2.016240316689916,2.525833265961258,1.3022741890356304,0.03792572599985845,0.9115654012218685,1.2549788475503498
0.001025,0.001075,2.0256852873012954,1.2497263885688936,2.2356696001439573,2.577156836089009,1.0905482668149318,0.9200994189468072,0.6802666275373782,1.3090786406353745
0.001075,0.001125,3.7138277373860626,2.371995306874788,1.0905533357369295,2.527310199165915,0.6889101188800587,2.1030747286334943,0.5267918995392258,1.361621609427517
0.001125,0.001175,3.611837146814918,4.549607407458717,2.132848395031206,1.8092959114618163,0.7964176409168949,0.19232997076280406,1.6254673599759484,0.6047680955313897
0.001175,0.001225,2.544999633407719,3.144323801735009,3.151751739303354,2.6933645969700613,0.32812783764216125,1.6736289549564538,0.5514489321550596,0.32712212254766
0.001225,0.001275,1.985612806675573,1.1177328754084468,2.782233556763689,3.2666053586490706,0.26151765088035406,0.46258544925102296,0.1619425675979915,0.2771266956374855
0.001275,0.001325,1.6603493209004039,2.6802649122595783,1.6201088610790866,3.7781920861338016,0.08134016736475035,2.1096388337282654,1.3869295554291232,0.26213306421705135
0.001325,0.001375,2.089324515245581,3.9537901486809046,1.3990763376273534,2.3527755344155574,0.5335197253127977,0.7672253654629932,1.15394081840177,1.7646540368613337
0.001375,0.001425,1.9067802690016058,1.7923596693224968,3.2905629532245784,2.0852127346016207,0.7259382559426638,1.5111224074977159,0.8398611379350968,1.482618082013428
0.001425,0.001475,2.474641160930058,2.5977791077682117,2.432215695602545,2.2680451799471824,1.3245161934855418,2.3601090399184645,1.7446385904167467,1.2898957628566858
0.001475,0.001525,2.6692287567620196,3.040476502399782,1.7664378235169014,1.0493673359421127,1.1194028577371127,1.8934650128324113,1.0428470932397895,0.0052965225102200005
0.001525,0.001575,2.9361714996627857,0.818333542384883,1.5363456042678867,0.9643034973242646,1.4007852152101672,0.4488793338861056,1.285385588143031,0.09496168136001627
0.001575,0.001625,3.3339448432021124,0.2920204832085651,1.40915213074326,2.8742094401348597,0.9814952958485357,0.10590334254327714,1.1513118948609826,2.10817931335094
0.001625,0.001675,2.704559014141859,1.4237269791156566,3.050862575875745,3.4933202238109295,0.31806438022727085,1.2988267325014213,0.5792028601748647,1.4555792465548834
0.001675,0.001725,1.5675434895637337,1.8172396483255895,3.1658312746682973,1.602707236667576,1.516583977773283,0.8840279582228213,0.45801521090475944,0.5373018245343275
0.001725,0.001775,2.137656733912613,1.6032472508408422,2.8535415580136587,1.090090263992523,2.1175361032301416,0.6584601655521913,0.12883294607900084,0.0030439091034939222
0.001775,0.001825,2.1454418749117012,1.9100221292468464,2.418867094988408,0.7370132179817828,2.1093298440759156,0.335091050657465,0.5870200607024799,0.369131975869175
0.001825,0.001875,1.6326352284147394,1.1261495154054697,2.010326892847686,1.1353119717332123,1.5687841766748467,0.49118323439866207,0.15638087586572086,0.7889757262228588
0.001875,0.001925,2.862665498715876,1.803379722840107,3.041508961882711,2.077716516079279,0.27221842830679444,1.2050465529859125,0.9305804642928344,0.2044058862527169
0.001925,0.001975,1.867105426712326,3.487241507598495,3.0945212720695947,1.4932324385348372,0.7771940300440225,0.5698996152649892,0.8747005828868675,0.8205061999670199
0.001975,0.002025,2.7603118355965117,3.8901496744037183,1.7971011005414042,1.3039594864540507,1.718716254288585,0.1451971169358047,0.4929003585382737,0.6209949906206227
0.002025,0.002075,4.146684649333599,2.5120550268452044,1.650570355572644,0.9965232811316227,0.2573509951067292,1.307442188921497,0.3384433914240936,0.9450612052933071
0.002075,0.002125,2.042817324830305,1.440464171372378,1.4066397768975296,0.6064485352515028,1.960319884971599,0.17788624788735038,0.5955687979495138,0.5338863203957868
0.002125,0.002175,2.4078334245262574,1.654235476098971,0.7883530645288017,2.220136965967658,2.3450806375283677,0.0474484925533002,0.05616262141801303,1.1670906379128354
0.002175,0.002225,3.1212241950719375,1.5375577441917312,1.5390018954159235,1.924254296232835,1.5931007386393983,0.1704376209030935,0.8474159642666319,1.4789783567573045
0.002225,0.002275,1.4326585582516593,1.0236040878984451,3.2199585742771015,2.2968632579430173,0.18680372504218737,0.37131710098294535,0.9244679534912138,1.871742688622186
0.002275,0.002325,3.0186593475369485,1.3708254376899751,3.938149439000033,2.6386825792193136,1.8585953466976162,0.7373205401760339,0.16742831107443487,1.5114334874602025
0.002325,0.002375,2.5442219637407195,2.828667897839061,3.051442366047586,3.007217098331343,2.358696260006799,0.7993803410820882,0.7672430115625041,1.8999029797231584
0.002375,0.002425,1.4878873742209784,4.127022633145846,2.481882987256136,4.734201210872987,1.2452218353063285,0.5692057170627368,0.16687471166531034,0.07950188687110565
0.002425,0.002475,3.3862607722138724,3.5476648355701847,1.792013855078411,3.050322472370813,0.7558394270706263,1.17990245723536,0.8940606267070998,1.6954621521948745
0.002475,0.002525,3.9829078840059298,1.519993293973521,2.782714772287156,1.565265902114863,0.12691814952929067,0.9574510154814092,1.9383510861729458,0.13007508012598692
0.002525,0.002575,3.1146720068807188,2.7068584145424883,2.869775007969497,2.2421133419725887,0.7882828231339599,2.2085167009508413,1.8465815400438585,0.583384766008762
0.002575,0.002625,3.4924400535555256,4.210397902715071,1.1035200595052654,2.3925574889550463,1.1864853080423556,0.6236469227411204,0.015214648519572008,0.42480271097352396
0.002625,0.002675,3.2802532586907738,2.378332555930968,0.8218771984172646,2.9623212697244483,1.4101498284368672,1.3075195166268827,0.28166299406859174,1.025386469473575
0.002675,0.002725,2.8959234895797707,2.19471860323091,0.36992900573355414,3.498164538346464,1.0050306807710683,1.113973416387348,0.1947322303571322,0.4605580702352407
0.002725,0.002775,4.018639415623957,3.073365559911308,0.8959212513037412,1.5800939218792343,0.1784158164438598,0.1877982022922301,0.7491767395532664,1.561265883457996
0.002775,0.002825,2.9335427857557805,2.3899870792097007,2.1512431861964574,0.9337786640129456,1.322208093695903,0.5325459653619362,0.574048764123594,0.8799897829991526
0.002825,0.002875,1.9708718860080654,2.5013399200055417,1.5352866451893168,1.7549053532262189,0.30746386690710564,0.6499221656435944,1.22332396721075,0.014446254510099989
0.002875,0.002925,3.351240544131059,1.8631622186196342,1.3353751031564183,2.1588408939823838,1.1475724565525431,1.3226205284136816,1.0125986994172678,0.44023170007051754
0.002925,0.002975,2.3049653451191503,2.4267354774889283,1.761748106919104,3.064097481614352,2.2504433526270713,1.9166789038772354,0.5631620911847248,0.5139925278590938
0.002975,0.003025,0.6054214000967193,2.483001177900671,1.4289173151953478,4.161780913981618,0.45896673602078086,1.8573696480619755,0.21232763208999528,0.643067404178224
0.003025,0.003075,2.294902199976372,0.6525695348317919,2.039684847756709,3.669453805345076,1.321902394226829,0.07207471638536331,0.4314778758349897,1.1620257432237666
0.003075,0.003125,4.057049234133197,1.0342934300772226,3.0899499171811597,2.294138046146782,0.5355636724552029,0.47444703181438985,0.6755987129303884,0.2876843571063261
0.003125,0.003175,3.979890256143591,1.2411261965751794,2.60511480878913,2.8980926828730533,0.6168963765811885,0.25642615285195247,1.1866597903081986,0.9243084422645244
0.003175,0.003225,1.9722982660392134,0.661896965501698,1.6826513742315743,2.9474341280066128,1.4992913904321614,0.35413506632810704,0.21429795316701347,0.8722979923757648
0.003225,0.003275,0.8179263356926152,2.2592007489785173,2.4297074809669383,1.7048672559854563,0.2824765348119962,2.0378410899918324,0.5731683259068555,0.4374824945101699
0.003275,0.003325,0.5935349224108875,2.9688115319171375,3.9291919423100623,0.7492415325425424,0.5190058525968023,1.289845647891369,1.0074270787181367,0.5698354643984209
0.003325,0.003375,0.23365292584855674,2.1389115475272606,3.9604159801147416,1.6554988932857622,0.1396569199215184,0.41505425428797044,0.9745140529814733,1.525114599812234
0.003375,0.003425,2.4637414446477885,3.134918135332032,2.673596942096586,2.919380666501955,2.2110627811440824,0.6348288730438847,0.3819123125532527,0.19286623430037955
0.003425,0.003475,4.467079089854705,3.2706194756162033,1.6809180517634583,2.147902343094093,0.09935948740669572,0.49178710076537135,0.6644631136538095,0.6203433215052332
0.003475,0.003525,4.37269862234256,2.1033875136003353,1.9230144970053922,1.9185317320938158,0.0001262605832727676,0.738583418473724,0.9196551737853912,0.3785654684834506
0.003525,0.003575,3.389713803958197,0.7797141608115397,3.267285409420137,2.383799331321284,1.0360307165705753,0.6566908058210045,0.4973307847290455,0.11186964319561554
0.003575,0.003625,1.9516938547591114,2.0940289600649202,2.564149217970314,1.4003446386268492,0.4797754035056699,2.0421002485235564,1.2385014081549295,1.1485219113607386
0.003625,0.003675,1.6889434604475266,2.714230116805715,0.7538585574225843,2.3755556789147665,0.20281216946168432,1.3883508275995555,0.6697124965989182,2.1764846069114205
0.003675,0.003725,2.492338754942091,2.8232020488381733,2.0499795943175534,2.8184342060912506,0.6440408278931674,1.5032173296834321,2.0359440298813305,1.709649649358597
0.003725,0.003775,1.9616697966143655,3.7308938643209566,3.30035393994672,2.219133049886514,1.2034150251813638,0.5464261462104709,0.7179337432044067,1.0779307633654904
0.003775,0.003825,1.6864221898173504,2.7150538317312147,2.6924594691587678,2.6452615367283903,0.9132785725183596,0.5243632675772816,0.07715670830019976,0.6287518985983498
0.003825,0.003875,2.4667723445879237,1.5348444797519047,1.7959935230931556,2.5356646941192014,0.09071728533838588,0.719686621784709,1.0221147864151987,0.5132266829290076
0.003875,0.003925,1.4853290161633055,1.4861300551545455,1.1009227871930825,3.503678022435301,0.9438148187277701,0.6683371095739801,0.2894458996240001,0.5071489580307386
0.003925,0.003975,0.340989130639289,1.2422639262304667,1.8891678694250706,3.1534057712018284,0.26242533314964267,0.9253945800967652,0.5414373718026009,0.8763683297149034
0.003975,0.004025,0.7353865820599493,1.5516996099963714,1.6755493213836534,2.300880667461341,0.6781567497679418,1.2515684301073806,0.7666110925589271,0.02227203371552076
0.004025,0.004075,1.2726258238882562,1.8323631120071977,2.1810135703018965,1.6320768828860466,0.11185686556812427,0.955723122629561,1.2994171933482435,0.6827090552839862
0.004075,0.004125,0.9396549904027724,0.8667732122867191,2.8887514258273312,2.9142845418725924,0.2391252105048061,0.062098000293870075,0.5533959900870572,2.0342746005206367
0.004125,0.004175,0.95502512075602,0.8225044823112801,1.3771358170836208,4.764898697983172,0.25532675045479,0.015434661678750993,1.0399867666769633,0.08355599936735648
0.004175,0.004225,2.5239524761709453,2.7759941148992295,0.9602886538232293,3.9701807014759596,1.3984678916971007,2.043724213155718,0.6005912759826643,0.7541503227954865
0.004225,0.004275,3.496182004288832,4.371616289230705,3.11766061094363,4.063394473860244,0.37364798592268816,0.361790761169812,1.6734784389091957,0.8524062661391019
0.004275,0.004325,2.6543750458007684,4.266185159197491,3.2362175711685035,2.715338337135445,0.5136944604110093,0.2506565921063656,1.5485084299836662,2.273382201411677
0.004325,0.004375,2.3925387104210856,4.177562484812551,2.684590151484755,1.5426602469789494,0.2376947290805005,0.3440730932369897,0.9670420746495847,1.0372709590547415
0.004375,0.004425,1.3736099442064547,4.30110051577067,3.2489757139428677,2.4110920435957532,1.3117399539816526,0.4742936117303396,0.37212745602196645,0.1218634691143387
0.004425,0.004475,1.0575761254240312,2.5072642160639873,2.697672661955891,1.6662045790455042,0.978611058983866,2.3651630972508566,0.20899698573838782,0.6633168603812337
0.004475,0.004525,2.7801471908986626,1.043865220485207,3.4898826551247404,1.8783498014138817,0.8371382738170904,0.8226051133736493,1.044059640258387,0.8869375595168916
0.004525,0.004575,4.134765636120001,1.933210701375699,4.62498107920909,1.6345698774197424,0.5907549419747306,0.11484733542358638,0.15243915593303628,1.1439041620649621
0.004575,0.004625,2.865517988585364,2.396806467140261,3.887057700144325,2.2780396439888735,1.9286594356480813,0.37382550905172235,0.9302786947771919,1.822180851336738
0.004625,0.004675,2.6550443224178406,1.5602384852544045,3.3807536174853268,2.4077536667688704,1.7068007114563153,1.2556455891616518,0.39658733149566,1.685450265854152
0.004675,0.004725,2.3205488763748763,1.4189637870752603,4.247009918935382,1.4676463799775479,2.0593898702728897,1.1067289818286725,0.516526985189539,0.6944901754602496
0.004725,0.004775,1.0052642095802298,3.620518928988671,3.468370184932261,2.5779267373745762,0.6729580974173155,1.213913899138529,1.3372853305753791,0.47584808144654567
0.004775,0.004825,2.0949334995654416,3.447959473705726,1.780543109159573,3.112951767249612,0.4756541868132767,1.3958075359692226,0.441840621405719,0.08811781842170359
0.004825,0.004875,3.3910990643840693,1.7868239914775497,0.98886078864306,2.2200515945961685,0.8906242830218815,0.3551830060185071,0.3926658173008246,1.0293172413358622
0.004875,0.004925,3.560271396744092,1.4742526257290827,0.6542151941454997,2.067251474256905,0.7123009872416552,0.02570385698027434,0.03991838811635733,0.8682517723292319
0.004925,0.004975,2.0607353164593,2.889194057391511,0.8462666285635907,3.4825068733300872,0.8683488285253632,1.465775369617313,0.16252159877151656,0.6235584049780377
0.004975,0.005025,2.681777729707903,2.482169369992326,2.2229456845519002,4.364764606510998,1.5229850116697354,1.8948170616504674,1.2886255425529916,0.30642290173822523
0.005025,0.005075,3.4287914711558485,1.4962884337222808,3.7152823771540113,4.4474937084540045,0.735563389529857,0.8556073081995846,0.2844354522687495,0.21921877143150406
0.005075,0.005125,1.8735373468945185,1.6985448616860421,3.6628773592800363,4.374689239517457,0.9038184014822568,0.6424103136078323,0.33967519136994834,0.1424761228720142
0.005125,0.005175,1.3255698494186576,2.0861852793614637,4.1161141507476975,4.554642902792713,0.3262099428934946,1.0510191912722742,0.8174287181781411,0.04721169354158824
0.005175,0.005225,1.0742640632921652,2.85196945576091,3.7412655722967636,3.335943654237198,0.5911095006731144,0.24381179342613746,1.2125538133718956,1.3318334962652871
0.005225,0.005275,0.7837490018136458,1.323758796412036,2.0912406544775717,1.5171723134170614,0.2848797377211258,1.3670636826039069,0.5267251654083691,0.585319830411382
0.005275,0.005325,0.9237060113553097,2.0696816627927874,1.725819262553993,1.1754306108017165,0.13735209616860036,2.1533354214587774,0.1415371973325135,0.22509244650191176
0.005325,0.005375,2.4973255550605877,2.6278102417436626,2.5378391883895244,1.9151505665773563,1.7960927390564534,1.5650162425528185,0.714406959694581,0.5546408504747706
0.005375,0.005425,4.114748397833786,0.6845217773767232,2.3795933405484653,2.14484822034417,0.09117936480721463,0.48338965682401086,0.8812127295086429,0.31251826410814165
0.005425,0.005475,2.3255817960096907,0.7432310167523842,1.7736588172268402,3.0552341115748347,1.7947678269486886,0.5452746288650543,0.24250166063372594,1.2721492527652118
0.005475,0.005525,2.744726191091343,1.4848284903775995,2.8435903126630255,4.052406301005369,2.2365848125991885,0.23643774569572112,0.885305161342406,0.22103747343942223
0.005525,0.005575,3.570048042373137,3.3255682059674974,4.076572384207195,2.1661138971617135,1.3666191950134472,1.7038722812358222,0.4143720587350118,1.7672893029672783
0.005575,0.005625,1.491569377130413,2.731471893578816,3.486661065422328,1.8300964000578808,0.8242896883977716,2.3301047801208696,1.0361931870262944,1.4130957614615636
0.005625,0.005675,2.461091280355602,1.9368935567574384,2.3646532654883865,3.362738522582835,1.8462555069354198,1.4925456721928734,0.14650687972896498,0.20245088690300686
0.005675,0.005725,4.368554044375083,3.0667552614465983,1.1585935836542256,2.355665662220212,0.16438678848519092,0.30156686292010865,1.1247916498356845,1.263998889731871
0.005725,0.005775,2.5956693745049204,3.382755278013937,1.6806659099030075,2.70018889686039,2.0331713170136596,0.6346601272546866,1.675104201265238,1.6271582658357318
0.005775,0.005825,2.3743131313953,2.8991579297536703,3.746362978507892,2.693593377784599,1.7998413495055416,1.144416490894723,0.5023316963096071,1.6341105533792608
0.005825,0.005875,3.824888610169264,2.474571260223778,3.6847359923306007,2.062138442588241,0.27080053920055513,0.6968628442748322,0.5672922435269255,0.9684986083877561
0.005875,0.005925,1.804623894086808,2.311691493090979,2.2015358311369,2.535856505615283,1.8587454538974337,0.8685531939073251,0.9961380015734008,0.46915592574487275
0.005925,0.005975,0.051303629464845804,1.3333134216451288,0.8808187707409335,2.1159254253894395,0.010583619252586735,0.16274784560328628,0.3960200169244047,0.02650970114201943
0.005975,0.006025,1.1220074227743797,1.4348127030252695,0.995662894323174,1.1580502885864044,1.1180372761608404,0.26973748228047373,0.5170763523929833,1.036198749923009
0.006025,0.006075,3.0726271845751643,0.9886414620531656,0.833405077317645,1.1167957542792122,0.938096489247689,0.7400432649257027,0.6881111090277411,0.992712652516248
0.006075,0.006125,2.991378989862847,2.2079775219917446,0.8928714774323911,1.704423308483093,1.02373960627028,2.0253363257862027,0.750794198565573,0.373298823463476
0.006125,0.006175,1.6400564175744712,4.305887360894788,2.0371589248113673,2.3424231698472298,0.4006794544059865,0.18605481308397503,0.4553906786536392,1.0458097263909203
0.006175,0.006225,0.9291924166287536,3.465288818695993,3.207078591242168,2.2786968821445397,0.34863699546353216,1.0721234768057601,0.7778129297949486,1.1129831317134804
0.006225,0.006275,1.50643755796494,3.0210009071848525,3.377893734477054,3.048432226720413,0.9571068004262524,0.6038028977209124,0.597757959304902,1.9243554265115788
0.006275,0.006325,3.008969079821573,2.154047737454082,3.281418574048954,4.396580283457979,0.6267004879957568,1.517651778071505,0.49606421111058896,0.5032825990380403
0.006325,0.006375,3.789431667008754,1.0895679453802694,2.9705922948126897,4.279563996181451,0.19597931335732202,0.3955915560129382,0.8237038774512888,0.3799366019945709
0.006375,0.006425,4.031420349847492,2.2108881777125786,1.677831063822098,2.821911096096477,0.0590991552275165,0.7863837508534881,0.5389861094464847,1.9164376694006922
0.006425,0.006475,2.852176947009946,3.0281006840105347,1.4393414476489548,1.6192506994193703,1.3021308447922213,0.07503386657192412,0.28759598097766403,0.6487223010069402
0.006475,0.006525,2.514965987355778,4.009129669832328,3.139516054850701,3.1114406299519386,0.9466792832994497,0.959061482042042,1.5045454119355464,0.9241839930101748
0.006525,0.006575,3.9907554411689077,3.58443190250584,3.8550235282668126,3.5387754809674723,0.6089393903356674,1.4067322360220225,0.750334312313116,0.47373350875090603
0.006575,0.006625,3.6991281825457407,1.1367374977989122,2.358165451198205,3.863770323250126,0.9163415120157292,1.173364208952597,0.8274926402057691,0.8163081518910329
0.006625,0.006675,3.2762288382107636,0.03538313750759965,1.331796499730814,2.627511719775524,0.47056646231894445,0.012434779126512063,0.2543952285661558,2.1194391398772643
0.006675,0.006725,4.212758830961171,1.4681058652659218,0.9485996638382973,1.7797429004213694,0.5166228290651457,1.4977875792753697,0.14952970263054888,1.2258123404002768
0.006725,0.006775,2.8232358742385952,3.8499398157465814,1.8351978160154296,3.288577791207959,1.9813086305101177,1.0128858513364931,1.0840862126893192,0.3646392822720669
0.006775,0.006825,1.6723318945359888,4.544117528335252,2.2771386889853136,4.066653425330236,0.7681493158393065,0.28115829376784585,0.6182396294533273,0.4555244496300073
0.006825,0.006875,1.907005547365129,3.230096304505552,1.4023749581504763,2.6166350083470418,0.5207815659154065,1.1039416932667467,0.30384230519485617,1.9839780652495653
0.006875,0.006925,1.9050613459409171,3.5272813970164933,2.9100881552727285,0.817308637333606,0.5187321976718555,1.4172022862608882,1.8931115589284369,0.08732153644702244
0.006925,0.006975,3.306779252996214,4.874351617610107,2.6879993174836505,1.9905164878051338,0.958808210107792,0.002734402159536125,2.127213749032823,1.1493481223130695
0.006975,0.007025,3.4512165244438764,4.492738585161418,1.7598149911106993,3.954846463375362,0.8065579578429191,0.40498985794006837,1.1488215624302833,0.9212374773352077
0.007025,0.007075,2.089630172112038,3.399057814873758,1.9142313562662494,3.32590928667729,0.6286800769467895,0.7478508978054036,0.9860524217983502,1.5841954718424358
0.007075,0.007125,2.1572609587917495,3.641538310827163,0.9506247129761902,2.4878651291098373,0.6999691855657446,1.0034477829320714,0.02967816529031488,0.700819365939041
0.007125,0.007175,3.619868742026236,3.4713394371934725,2.3272619857266332,2.7924701531118905,0.8417547872711931,1.1828531482246183,1.4807812632149318,0.37973747841345906
0.007175,0.007225,4.141353695225535,1.5033464442625928,3.6467507845376255,2.3782199798127728,0.292061381399161,0.8915936107464578,0.08991794610746225,0.05692054450143433
0.007225,0.007275,2.898936383656122,2.807229970408815,1.8457111251237506,2.476920691755896,1.0175614549283096,2.266007526144382,1.8085445472397923,0.16096022997491807
0.007275,0.007325,3.160938339158233,4.097559115744239,0.4989535001507215,2.7585117303281694,1.2937357651965613,0.9058811826249261,0.38893736353524766,0.13586278688532027
0.007325,0.007375,3.375360829479888,2.144885648648527,2.294148662597904,2.157920956424816,1.0677146148692809,1.1524173782418423,1.5033644890811089,0.7689410492912578
0.007375,0.007425,2.280478523715441,1.091248609131473,2.846703989066492,1.8810806076402038,0.08639267047490452,0.0417864209115998,0.9209200341148879,0.47712569915965686
0.007425,0.007475,1.4800838002720405,1.4412195957936487,1.0980273435950174,3.3579249295461127,0.7572974472790001,0.3271153900313615,0.9223469961626541,1.0796049030768682
0.007475,0.007525,1.1367282608515068,2.8986712952509457,0.545329557606612,3.6583758338221246,0.3953689300107946,1.2091735932913883,0.3397523756774345,0.7629018422203937
0.007525,0.007575,1.1909071908130988,4.041709352813233,0.6164723555317858,3.4261910459004574,0.3382593233876712,0.00430568857422869,0.26476128215721756,0.5181575862618527
0.007575,0.007625,1.6906751919706586,4.12247664872496,0.9061674564950787,3.106950088358583,0.86506105183019,0.08944189375218349,0.5701267308360323,0.8546671023436633
0.007625,0.007675,3.284169362631915,2.3411189504840646,2.0333324698523483,3.038664915067753,0.8146292873333527,1.9671577783909,0.6180095161849966,0.7826882096708906
0.007675,0.007725,4.3739761484576,1.037293558945611,1.9744985208026258,2.714543643601413,0.33412793023880394,0.5928051422501192,0.6800259437648039,1.124342028318683
0.007725,0.007775,2.912695622599691,1.081374013755227,1.2267263094740164,2.684341374770851,1.8744528509586598,0.5463402630852823,0.10819517582825292,1.09250604164892
0.007775,0.007825,2.2720699137696827,1.67565794065207,2.3620893337283637,3.004627280661872,1.1991740617711035,1.1727705250262908,1.3049728850884974,0.7548950532935972
0.007825,0.007875,2.988292082084289,2.1696345296017525,1.9909884608401445,2.266387274507502,0.4442096075782243,0.6520734810657035,1.6961475517562978,0.023278239807913145
0.007875,0.007925,3.188350809415719,1.330779099645223,0.40051786508655374,3.113624491973102,0.6550900222988574,0.23215778102178863,0.019644340387540045,0.9163446816928081
0.007925,0.007975,3.1288103467864716,1.330429510018031,2.5318565272350435,4.176372890140307,0.7178511805817114,0.23178928119902376,2.226983872134237,0.20389049094181896
0.007975,0.008025,2.6784867094901816,1.1580258831767574,3.635854490992414,2.7668855279796913,0.2431683878924367,0.4135186604297454,1.0632678395804658,1.6896206234918763
0.008025,0.008075,2.2207467918059387,2.548250377768098,2.7340351043626065,1.049169046653176,0.725668626512502,1.8789439477181031,0.11266673963173565,0.12101152830874808
0.008075,0.008125,2.7453205157470086,3.821282008790982,2.470395605343556,2.1113106109122635,1.2786178826225618,0.5370507852276433,0.3905671723270443,1.240607041839684
0.008125,0.008175,2.976414427686288,3.7743092075376277,2.1343189385479304,2.1026555673190623,1.0350235109137274,0.48753710521463955,0.03631126048982413,1.2497302588405383
0.008175,0.008225,2.331730862226932,2.5030435751839493,1.8086913289177784,0.9188311369035203,0.35546736527045325,1.8275687416585944,0.3795528989789768,0.0018697422189970481
0.008225,0.008275,2.9392729564941336,2.170169581502443,2.81347933822365,1.3853221169726235,0.28493823216724085,1.4766887437019087,1.4386924573233149,0.4898549260951954
0.008275,0.008325,2.3209259730967338,3.7266248267507622,4.50698566186558,1.0839621573191311,0.9367331827772752,0.16395913999830938,0.34641994754560546,0.8075162154556895
0.008325,0.008375,3.113474341017193,3.1298985450610943,4.197220101657328,0.8515904532839759,1.7721525156032008,0.7929638699391689,0.672941517857639,0.5625749326138128
0.008375,0.008425,2.64233512976625,1.9720373708459267,4.051855781728355,2.26587818778007,2.2687768497926033,0.42752897165981585,0.5197140706919843,0.9282152366685693
0.008425,0.008475,1.140334487797478,2.436974916656488,3.357664299607722,2.1702473123219432,0.685529157907133,0.9176161764899001,1.251456142621735,1.0290190303630946
0.008475,0.008525,2.323087257672944,3.8748007988560764,3.489639737064917,1.6824594677133367,0.5612017293193533,0.5979853790073163,1.3905704684756803,0.5148454957272671
0.008525,0.008575,3.561598002596658,3.473597036667936,3.843115166770923,2.814990488861124,0.7443032241975662,1.0208912771216707,1.0179746502164395,0.6789470201471762
0.008575,0.008625,2.2557073311686606,1.4050507977802789,3.828458663107592,3.085162699236986,2.1208328564905803,1.1595479096315835,1.0025253388461965,0.39416050505720907
0.008625,0.008675,0.39057566623670414,2.0422144897171273,4.323473392683768,1.7563932171479641,0.15481145739491986,1.8311774125923512,0.48073399858185106,1.006485511183998
